0.795000, 62.078233, 0.728000
0.800000, 62.076282, 0.727500
0.805000, 62.074323, 0.732500
0.810000, 62.072366, 0.732500
0.815000, 62.070392, 0.737000
0.820000, 62.068399, 0.739000
0.825000, 62.066396, 0.743000
0.830000, 62.064368, 0.746500
0.835000, 62.062322, 0.749000
0.840000, 62.060253, 0.753000
0.845000, 62.058160, 0.756500
0.850000, 62.056045, 0.759500
0.855000, 62.053906, 0.762500
0.860000, 62.051742, 0.766500
0.865000, 62.049551, 0.770500
0.870000, 62.047339, 0.773500
0.875000, 62.045100, 0.776500
0.880000, 62.042841, 0.780500
0.885000, 62.040558, 0.784000
0.890000, 62.038283, 0.801500
0.895000, 62.036415, 0.805500
0.900000, 62.034526, 0.809000
0.905000, 62.032618, 0.812000
0.910000, 62.030692, 0.816500
0.915000, 62.028739, 0.819500
0.920000, 62.026768, 0.823500
0.925000, 62.024773, 0.826500
0.930000, 62.022757, 0.830500
0.935000, 62.020723, 0.834000
0.940000, 62.018669, 0.837500
0.945000, 62.016593, 0.841500
0.950000, 62.014492, 0.845000
0.955000, 62.012370, 0.848500
0.960000, 62.010224, 0.852000
